year.key,league.key,team.key,park.key,span.first,span.last,games,openings,attendance
1995,AL,BAL,BAL12,1995-05-01,1995-10-01,72,72,3101759
1995,AL,BOS,BOS07,1995-04-26,1995-09-27,72,72,2164401
1995,AL,CAL,ANA01,1995-04-26,1995-10-01,72,72,1748797
1995,AL,CHA,CHI12,1995-04-27,1995-10-01,72,71,1609775
1995,NL,CHN,CHI11,1995-04-28,1995-10-01,72,71,1917546
1995,NL,CIN,CIN08,1995-04-26,1995-09-20,72,71,1830015
1995,AL,CLE,CLE08,1995-05-05,1995-10-01,72,71,2842722
1995,NL,COL,DEN02,1995-04-26,1995-10-01,72,72,3402209
1995,AL,DET,DET04,1995-05-02,1995-09-21,72,71,1180979
1995,NL,FLO,MIA01,1995-04-25,1995-10-01,71,70,1697414
1995,NL,HOU,HOU02,1995-04-28,1995-09-27,72,71,1392683
1995,AL,KCA,KAN06,1995-04-26,1995-09-28,72,70,1237203
1995,NL,LAN,LOS03,1995-04-28,1995-09-27,72,72,2766628
1995,AL,ML4,MIL05,1995-04-26,1995-10-01,72,71,1088220
1995,AL,MIN,MIN03,1995-04-27,1995-09-28,72,72,1057668
1995,NL,MON,MON02,1995-05-02,1995-10-01,72,72,1308618
1995,AL,NYA,NYC16,1995-04-26,1995-09-24,73,70,1709199
1995,NL,NYN,NYC17,1995-04-28,1995-10-01,72,71,1273186
1995,AL,OAK,OAK01,1995-05-05,1995-09-20,72,71,1174441
1995,NL,PHI,PHI12,1995-04-28,1995-09-27,72,71,2048588
1995,NL,PIT,PIT07,1995-04-26,1995-09-20,72,70,911536
1995,NL,SDN,SAN01,1995-04-26,1995-10-01,72,71,1052995
1995,AL,SEA,SEA02,1995-04-27,1995-10-02,73,73,1640379
1995,NL,SFN,SFO02,1995-04-28,1995-09-27,72,72,1231591
1995,NL,SLN,STL09,1995-04-26,1995-10-01,72,72,1756061
1995,AL,TEX,ARL02,1995-04-27,1995-10-01,72,72,1985910
1995,AL,TOR,TOR02,1995-04-26,1995-10-01,72,72,2826445
1996,NL,ATL,ATL01,1996-04-01,1996-09-23,81,81,2898806
1996,AL,BAL,BAL12,1996-04-02,1996-09-23,82,81,3654764
1996,AL,BOS,BOS07,1996-04-09,1996-09-29,81,81,2315349
1996,AL,CAL,ANA01,1996-04-02,1996-09-25,81,81,1820183
1996,AL,CHA,CHI12,1996-04-09,1996-09-25,81,79,1666025
1996,NL,CHN,CHI11,1996-04-01,1996-09-29,81,78,2219110
1996,NL,CIN,CIN08,1996-04-02,1996-09-26,81,76,1871459
1996,AL,CLE,CLE08,1996-04-02,1996-09-25,80,79,3320078
1996,NL,COL,DEN02,1996-04-08,1996-09-29,81,81,3906328
1996,AL,DET,DET04,1996-04-09,1996-09-29,81,81,1168610
1996,NL,FLO,MIA01,1996-04-01,1996-09-26,81,80,1753706
1996,NL,HOU,HOU02,1996-04-01,1996-09-29,81,81,1977715
1996,AL,KCA,KAN06,1996-04-05,1996-09-29,80,80,1436006
1996,NL,LAN,LOS03,1996-04-08,1996-09-29,81,81,3188454
1996,AL,ML4,MIL05,1996-04-09,1996-09-22,81,78,1327150
1996,AL,MIN,MIN03,1996-04-01,1996-09-29,82,80,1437446
1996,NL,MON,MON02,1996-04-05,1996-09-29,81,81,1618571
1996,AL,NYA,NYC16,1996-04-09,1996-09-25,80,78,2255051
1996,NL,NYN,NYC17,1996-04-01,1996-09-29,81,78,1582648
1996,AL,OAK,LAS01,1996-04-01,1996-04-07,6,6,54986
1996,AL,OAK,OAK01,1996-04-19,1996-09-29,75,74,1132362
1996,NL,PHI,PHI12,1996-04-02,1996-09-26,81,78,1796354
1996,NL,PIT,PIT07,1996-04-08,1996-09-25,80,78,1322079
1996,NL,SDN,MNT01,1996-08-16,1996-08-18,3,3,67382
1996,NL,SDN,SAN01,1996-04-08,1996-09-25,78,78,2140536
1996,AL,SEA,SEA02,1996-03-31,1996-09-22,81,81,2721073
1996,NL,SFN,SFO02,1996-04-12,1996-09-22,82,80,1418722
1996,NL,SLN,STL09,1996-04-08,1996-09-29,81,81,2645824
1996,AL,TEX,ARL02,1996-04-01,1996-09-29,81,80,2889040
1996,AL,TOR,TOR02,1996-04-09,1996-09-29,81,81,2559910
1997,AL,ANA,ANA01,1997-04-02,1997-09-28,82,81,1774702
1997,NL,ATL,ATL02,1997-04-04,1997-09-22,81,81,3447608
1997,AL,BAL,BAL12,1997-04-02,1997-09-22,81,80,3692388
1997,AL,BOS,BOS07,1997-04-11,1997-09-21,81,80,2223602
1997,AL,CHA,CHI12,1997-04-04,1997-09-28,81,78,1865052
1997,NL,CHN,CHI11,1997-04-08,1997-09-21,81,79,2189948
1997,NL,CIN,CIN08,1997-04-01,1997-09-22,81,80,1790058
1997,AL,CLE,CLE08,1997-04-11,1997-09-28,81,80,3394750
1997,NL,COL,DEN02,1997-04-07,1997-09-28,81,81,3893433
1997,AL,DET,DET04,1997-04-07,1997-09-28,81,79,1395413
1997,NL,FLO,MIA01,1997-04-01,1997-09-22,81,80,2352567
1997,NL,HOU,HOU02,1997-04-01,1997-09-28,81,81,2046275
1997,AL,KCA,KAN06,1997-04-07,1997-09-21,80,77,1526638
1997,NL,LAN,LOS03,1997-04-01,1997-09-24,81,81,3319320
1997,AL,ML4,MIL05,1997-04-07,1997-09-28,80,78,1450029
1997,AL,MIN,MIN03,1997-04-01,1997-09-22,81,81,1413064
1997,NL,MON,MON02,1997-04-01,1997-09-28,81,81,1507166
1997,AL,NYA,NYC16,1997-04-11,1997-09-22,80,78,2581043
1997,NL,NYN,NYC17,1997-04-13,1997-09-28,81,78,1775201
1997,AL,OAK,OAK01,1997-04-02,1997-09-24,81,79,1260565
1997,NL,PHI,PHI12,1997-04-11,1997-09-28,81,77,1490542
1997,NL,PIT,PIT07,1997-04-11,1997-09-22,81,80,1694633
1997,NL,SDN,HON01,1997-04-19,1997-04-20,3,2,77432
1997,NL,SDN,SAN01,1997-04-01,1997-09-22,78,78,2011901
1997,AL,SEA,SEA02,1997-04-01,1997-09-28,81,81,3197054
1997,NL,SFN,SFO02,1997-04-01,1997-09-28,81,80,1696583
1997,NL,SLN,STL09,1997-04-08,1997-09-28,81,81,2654568
1997,AL,TEX,ARL02,1997-04-01,1997-09-21,81,80,2923590
1997,AL,TOR,TOR02,1997-04-01,1997-09-28,81,81,2589317
1998,AL,ANA,ANA01,1998-04-01,1998-09-23,81,81,2519280
1998,NL,ARI,PHO01,1998-03-31,1998-09-27,81,81,3604237
1998,NL,ATL,ATL02,1998-03-31,1998-09-27,81,81,3361350
1998,AL,BAL,BAL12,1998-03-31,1998-09-20,81,81,3684560
1998,AL,BOS,BOS07,1998-04-10,1998-09-27,81,80,2343930
1998,AL,CHA,CHI12,1998-04-06,1998-09-20,82,79,1391146
1998,NL,CHN,CHI11,1998-04-03,1998-09-28,82,80,2623000
1998,NL,CIN,CIN08,1998-03-31,1998-09-27,81,81,1793676
1998,AL,CLE,CLE08,1998-04-10,1998-09-20,81,81,3467299
1998,NL,COL,DEN02,1998-04-07,1998-09-27,81,81,3791276
1998,AL,DET,DET04,1998-04-07,1998-09-20,81,79,1409391
1998,NL,FLO,MIA01,1998-03-31,1998-09-27,81,79,1750395
1998,NL,HOU,HOU02,1998-03-31,1998-09-27,81,80,2450451
1998,AL,KCA,KAN06,1998-04-07,1998-09-27,80,79,1494875
1998,NL,LAN,LOS03,1998-04-07,1998-09-27,81,81,3089222
1998,NL,MIL,MIL05,1998-04-07,1998-09-23,81,79,1811548
1998,AL,MIN,MIN03,1998-04-03,1998-09-27,81,81,1165980
1998,NL,MON,MON02,1998-04-01,1998-09-16,81,81,914909
1998,AL,NYA,NYC16,1998-04-10,1998-09-27,80,79,2908991
1998,AL,NYA,NYC17,1998-04-15,1998-04-15,1,1,40743
1998,NL,NYN,NYC17,1998-03-31,1998-09-23,81,77,2287942
1998,AL,OAK,OAK01,1998-04-01,1998-09-27,81,79,1232363
1998,NL,PHI,PHI12,1998-04-07,1998-09-20,81,79,1715702
1998,NL,PIT,PIT07,1998-04-07,1998-09-20,81,80,1560950
1998,NL,SDN,SAN01,1998-04-07,1998-09-20,81,79,2555964
1998,AL,SEA,SEA02,1998-03-31,1998-09-27,81,81,2651511
1998,NL,SFN,SFO02,1998-04-07,1998-09-24,81,80,1925634
1998,NL,SLN,STL09,1998-03-31,1998-09-27,82,80,3195651
1998,AL,TBA,STP01,1998-03-31,1998-09-20,81,81,2506023
1998,AL,TEX,ARL02,1998-03-31,1998-09-20,81,81,2927409
1998,AL,TOR,TOR02,1998-04-01,1998-09-27,81,81,2454303
1999,AL,ANA,ANA01,1999-04-06,1999-10-03,81,81,2253040
1999,NL,ARI,PHO01,1999-04-12,1999-10-03,81,81,3015948
1999,NL,ATL,ATL02,1999-04-05,1999-10-03,81,81,3284901
1999,AL,BAL,BAL12,1999-04-05,1999-10-03,81,80,3432099
1999,AL,BOS,BOS07,1999-04-13,1999-09-27,81,81,2446277
1999,AL,CHA,CHI12,1999-04-09,1999-10-03,81,76,1338851
1999,NL,CHN,CHI11,1999-04-12,1999-09-26,81,78,2813854
1999,NL,CIN,CIN08,1999-04-05,1999-10-04,82,82,2061324
1999,AL,CLE,CLE08,1999-04-12,1999-10-03,81,81,3468436
1999,NL,COL,DEN02,1999-04-12,1999-10-03,81,81,3481065
1999,AL,DET,DET04,1999-04-12,1999-09-27,81,81,2026491
1999,NL,FLO,MIA01,1999-04-05,1999-09-26,80,78,1369420
1999,NL,HOU,HOU02,1999-04-06,1999-10-03,82,81,2706017
1999,AL,KCA,KAN06,1999-04-05,1999-10-02,80,78,1501292
1999,NL,LAN,LOS03,1999-04-05,1999-09-26,81,81,3098990
1999,NL,MIL,MIL05,1999-04-16,1999-10-03,80,78,1701790
1999,AL,MIN,MIN03,1999-04-06,1999-09-30,81,81,1202829
1999,NL,MON,MON02,1999-04-08,1999-09-29,81,81,772737
1999,AL,NYA,NYC16,1999-04-09,1999-09-27,81,81,3293259
1999,NL,NYN,NYC17,1999-04-12,1999-10-03,81,79,2726008
1999,AL,OAK,OAK01,1999-04-05,1999-10-03,81,81,1434632
1999,NL,PHI,PHI12,1999-04-12,1999-10-03,81,80,1825337
1999,NL,PIT,PIT07,1999-04-05,1999-09-22,81,80,1638023
1999,NL,SDN,MNT01,1999-04-04,1999-04-04,1,1,27104
1999,NL,SDN,SAN01,1999-04-06,1999-09-22,80,80,2496434
1999,AL,SEA,SEA02,1999-04-05,1999-06-27,39,39,1099404
1999,AL,SEA,SEA03,1999-07-15,1999-09-26,42,42,1816504
1999,NL,SFN,SFO02,1999-04-08,1999-09-30,81,81,2078365
1999,NL,SLN,STL09,1999-04-05,1999-10-03,80,79,3235833
1999,AL,TBA,STP01,1999-04-09,1999-10-03,81,81,1749657
1999,AL,TEX,ARL02,1999-04-05,1999-09-30,81,80,2774501
1999,AL,TOR,TOR02,1999-04-12,1999-09-26,81,81,2163486
2000,AL,ANA,ANA01,2000-04-03,2000-10-01,81,81,2066982
2000,NL,ARI,PHO01,2000-04-04,2000-10-01,81,81,2942251
2000,NL,ATL,ATL02,2000-04-03,2000-10-01,81,81,3234304
2000,AL,BAL,BAL12,2000-04-03,2000-10-01,81,81,3297031
2000,AL,BOS,BOS07,2000-04-11,2000-09-24,81,81,2585895
2000,AL,CHA,CHI12,2000-04-14,2000-10-01,81,81,1971446
2000,NL,CHN,CHI11,2000-04-10,2000-09-28,80,79,2734511
2000,NL,CHN,TOK01,2000-03-30,2000-03-30,1,1,55000
2000,NL,CIN,CIN08,2000-04-03,2000-09-24,82,82,2594132
2000,AL,CLE,CLE08,2000-04-14,2000-10-01,81,81,3456278
2000,NL,COL,DEN02,2000-04-10,2000-09-28,81,81,3295129
2000,AL,DET,DET05,2000-04-11,2000-10-01,81,81,2533753
2000,NL,FLO,MIA01,2000-04-03,2000-10-01,81,80,1218326
2000,NL,HOU,HOU03,2000-04-07,2000-10-01,81,81,3056139
2000,AL,KCA,KAN06,2000-04-07,2000-09-28,81,81,1677915
2000,NL,LAN,LOS03,2000-04-14,2000-09-28,81,81,3011539
2000,NL,MIL,MIL05,2000-04-10,2000-09-28,81,79,1573621
2000,AL,MIN,MIN03,2000-04-03,2000-09-24,81,81,1059415
2000,NL,MON,MON02,2000-04-03,2000-09-25,81,81,926272
2000,AL,NYA,NYC16,2000-04-12,2000-09-25,80,80,3227657
2000,NL,NYN,NYC17,2000-04-03,2000-10-01,80,77,2765530
2000,NL,NYN,TOK01,2000-03-29,2000-03-29,1,1,55000
2000,AL,OAK,OAK01,2000-04-03,2000-10-01,81,81,1728885
2000,NL,PHI,PHI12,2000-04-10,2000-09-24,81,80,1612769
2000,NL,PIT,PIT07,2000-04-04,2000-10-01,81,79,1748908
2000,NL,SDN,SAN01,2000-04-10,2000-10-01,81,81,2423142
2000,AL,SEA,SEA03,2000-04-04,2000-09-28,81,81,3148317
2000,NL,SFN,SFO03,2000-04-11,2000-09-24,81,81,3315330
2000,NL,SLN,STL09,2000-04-03,2000-10-01,81,81,3336493
2000,AL,TBA,STP01,2000-04-07,2000-10-01,80,80,1549592
2000,AL,TEX,ARL02,2000-04-03,2000-09-24,81,80,2800075
2000,AL,TOR,TOR02,2000-04-03,2000-09-25,81,81,1819919
2001,AL,ANA,ANA01,2001-04-10,2001-10-07,81,81,1998319
2001,NL,ARI,PHO01,2001-04-06,2001-10-04,81,81,2735821
2001,NL,ATL,ATL02,2001-04-03,2001-10-07,81,81,2823494
2001,AL,BAL,BAL12,2001-04-02,2001-10-06,80,80,3094841
2001,AL,BOS,BOS07,2001-04-06,2001-09-27,81,81,2625333
2001,AL,CHA,CHI12,2001-04-06,2001-09-27,81,80,1766172
2001,NL,CHN,CHI11,2001-04-02,2001-10-07,81,79,2779465
2001,NL,CIN,CIN08,2001-04-02,2001-10-07,81,79,1879757
2001,AL,CLE,CLE08,2001-04-02,2001-09-30,80,80,3182523
2001,NL,COL,DEN02,2001-04-02,2001-09-30,81,81,3168579
2001,AL,DET,DET05,2001-04-03,2001-10-07,81,80,1920995
2001,NL,FLO,MIA01,2001-04-02,2001-10-04,80,80,1261216
2001,NL,HOU,HOU03,2001-04-03,2001-10-04,81,81,2906277
2001,AL,KCA,KAN06,2001-04-06,2001-10-04,81,81,1536101
2001,NL,LAN,LOS03,2001-04-02,2001-09-26,81,81,3017143
2001,NL,MIL,MIL06,2001-04-06,2001-10-07,81,81,2811040
2001,AL,MIN,MIN03,2001-04-09,2001-10-07,81,80,1782926
2001,NL,MON,MON02,2001-04-06,2001-09-27,81,81,642743
2001,AL,NYA,NYC16,2001-04-02,2001-10-03,80,80,3264847
2001,NL,NYN,NYC17,2001-04-09,2001-10-07,81,81,2658330
2001,AL,OAK,OAK01,2001-04-06,2001-10-03,81,81,2133477
2001,NL,PHI,PHI12,2001-04-06,2001-09-27,81,78,1792054
2001,NL,PIT,PIT08,2001-04-09,2001-09-26,81,79,2435868
2001,NL,SDN,SAN01,2001-04-10,2001-10-07,81,80,2378148
2001,AL,SEA,SEA03,2001-04-02,2001-10-07,81,81,3512326
2001,NL,SFN,SFO03,2001-04-02,2001-10-07,81,81,3311000
2001,NL,SLN,STL09,2001-04-09,2001-10-07,82,81,3109578
2001,AL,TBA,STP01,2001-04-03,2001-10-07,81,81,1298075
2001,AL,TEX,ARL02,2001-04-03,2001-09-26,82,81,2831111
2001,AL,TOR,SJU01,2001-04-01,2001-04-01,1,1,19891
2001,AL,TOR,TOR02,2001-04-09,2001-10-07,81,80,1895236
2002,AL,ANA,ANA01,2002-03-31,2002-09-29,81,81,2305467
2002,NL,ARI,PHO01,2002-04-01,2002-09-29,81,81,3198975
2002,NL,ATL,ATL02,2002-04-01,2002-09-22,81,81,2603484
2002,AL,BAL,BAL12,2002-04-01,2002-09-29,81,81,2681439
2002,AL,BOS,BOS07,2002-04-01,2002-09-29,81,81,2650859
2002,AL,CHA,CHI12,2002-04-12,2002-09-26,81,81,1675591
2002,NL,CHN,CHI11,2002-04-05,2002-09-29,81,78,2694946
2002,NL,CIN,CIN08,2002-04-01,2002-09-22,81,80,1855775
2002,AL,CLE,CLE08,2002-04-08,2002-09-29,81,81,2621940
2002,NL,COL,DEN02,2002-04-08,2002-09-22,81,81,2740614
2002,AL,DET,DET05,2002-04-05,2002-09-22,80,80,1503353
2002,NL,FLO,MIA01,2002-04-08,2002-09-29,81,81,813127
2002,NL,HOU,HOU03,2002-04-02,2002-09-25,81,81,2512357
2002,AL,KCA,KAN06,2002-04-01,2002-09-26,81,77,1323036
2002,NL,LAN,LOS03,2002-04-02,2002-09-29,81,81,3131255
2002,NL,MIL,MIL06,2002-04-05,2002-09-22,81,81,1969153
2002,AL,MIN,MIN03,2002-04-12,2002-09-29,81,81,1924354
2002,NL,MON,MON02,2002-04-02,2002-09-29,81,81,812537
2002,AL,NYA,NYC16,2002-04-05,2002-09-25,80,80,3465807
2002,NL,NYN,NYC17,2002-04-01,2002-09-29,81,78,2804838
2002,AL,OAK,OAK01,2002-04-01,2002-09-22,81,81,2169816
2002,NL,PHI,PHI12,2002-04-05,2002-09-25,80,79,1618467
2002,NL,PIT,PIT08,2002-04-08,2002-09-25,80,79,1784970
2002,NL,SDN,SAN01,2002-04-08,2002-09-22,81,81,2221230
2002,AL,SEA,SEA03,2002-04-01,2002-09-26,81,81,3539938
2002,NL,SFN,SFO03,2002-04-05,2002-09-29,81,81,3253203
2002,NL,SLN,STL09,2002-04-01,2002-09-29,81,81,3011756
2002,AL,TBA,STP01,2002-04-02,2002-09-22,81,81,1065742
2002,AL,TEX,ARL02,2002-04-05,2002-09-29,81,80,2352397
2002,AL,TOR,TOR02,2002-04-04,2002-09-29,81,81,1638170
2003,AL,ANA,ANA01,2003-03-30,2003-09-28,82,81,3061094
2003,NL,ARI,PHO01,2003-03-31,2003-09-28,81,81,2805542
2003,NL,ATL,ATL02,2003-03-31,2003-09-24,81,79,2401084
2003,AL,BAL,BAL12,2003-03-31,2003-09-21,81,81,2454523
2003,AL,BOS,BOS07,2003-04-12,2003-09-25,81,81,2724165
2003,AL,CHA,CHI12,2003-04-04,2003-09-24,81,81,1939594
2003,NL,CHN,CHI11,2003-04-08,2003-09-28,81,80,2962630
2003,NL,CIN,CIN09,2003-03-31,2003-09-28,81,81,2355259
2003,AL,CLE,CLE08,2003-04-08,2003-09-21,81,81,1727001
2003,NL,COL,DEN02,2003-04-04,2003-09-25,81,81,2334175
2003,AL,DET,DET05,2003-03-31,2003-09-28,81,80,1368245
2003,NL,FLO,MIA01,2003-03-31,2003-09-28,81,80,1303214
2003,NL,HOU,HOU03,2003-04-01,2003-09-28,81,81,2455241
2003,AL,KCA,KAN06,2003-03-31,2003-09-28,80,78,1779895
2003,NL,LAN,LOS03,2003-04-07,2003-09-21,81,81,3138696
2003,NL,MIL,MIL06,2003-04-04,2003-09-24,81,81,1700354
2003,AL,MIN,MIN03,2003-04-04,2003-09-24,81,81,1946011
2003,NL,MON,MON02,2003-04-22,2003-09-17,59,59,712757
2003,NL,MON,SJU01,2003-04-11,2003-09-11,22,22,312882
2003,AL,NYA,NYC16,2003-04-08,2003-09-28,82,81,3460600
2003,NL,NYN,NYC17,2003-03-31,2003-09-25,80,77,2168832
2003,AL,OAK,OAK01,2003-04-01,2003-09-24,81,81,2216596
2003,NL,PHI,PHI12,2003-04-04,2003-09-28,81,78,2259948
2003,NL,PIT,PIT08,2003-04-08,2003-09-21,81,78,1636751
2003,NL,SDN,SAN01,2003-03-31,2003-09-28,81,81,2030084
2003,AL,SEA,SEA03,2003-04-08,2003-09-28,81,81,3267509
2003,NL,SFN,SFO03,2003-04-07,2003-09-28,81,81,3264898
2003,NL,SLN,STL09,2003-03-31,2003-09-21,81,81,2910386
2003,AL,TBA,STP01,2003-03-31,2003-09-28,81,81,1058695
2003,AL,TEX,ARL02,2003-04-04,2003-09-21,81,81,2094394
2003,AL,TOR,TOR02,2003-03-31,2003-09-28,81,81,1799818
2004,AL,ANA,ANA01,2004-04-13,2004-09-26,81,81,3375677
2004,NL,ARI,PHO01,2004-04-06,2004-10-03,81,81,2519560
2004,NL,ATL,ATL02,2004-04-06,2004-09-29,81,79,2322565
2004,AL,BAL,BAL12,2004-04-04,2004-10-03,81,80,2744013
2004,AL,BOS,BOS07,2004-04-09,2004-09-26,81,81,2837304
2004,AL,CHA,CHI12,2004-04-13,2004-09-26,81,79,1930537
2004,NL,CHN,CHI11,2004-04-12,2004-10-03,82,81,3170154
2004,NL,CIN,CIN09,2004-04-05,2004-10-03,81,81,2287250
2004,AL,CLE,CLE08,2004-04-12,2004-09-26,81,81,1814401
2004,NL,COL,DEN02,2004-04-12,2004-09-26,81,79,2338069
2004,AL,DET,DET05,2004-04-08,2004-10-03,81,80,1917004
2004,NL,FLO,CHI12,2004-09-13,2004-09-14,2,2,9460
2004,NL,FLO,MIA01,2004-04-06,2004-09-23,78,76,1713645
2004,NL,HOU,HOU03,2004-04-05,2004-10-03,81,81,3087872
2004,AL,KCA,KAN06,2004-04-05,2004-10-03,80,79,1661478
2004,NL,LAN,LOS03,2004-04-05,2004-10-03,81,81,3488283
2004,NL,MIL,MIL06,2004-04-09,2004-09-26,81,81,2062382
2004,AL,MIN,MIN03,2004-04-05,2004-10-03,81,81,1911490
2004,NL,MON,MON02,2004-04-23,2004-09-29,59,59,531545
2004,NL,MON,SJU01,2004-04-09,2004-07-11,21,21,217005
2004,AL,NYA,NYC16,2004-04-08,2004-09-30,81,79,3775292
2004,NL,NYN,NYC17,2004-04-12,2004-10-03,81,80,2318321
2004,AL,OAK,OAK01,2004-04-05,2004-10-03,81,81,2201516
2004,NL,PHI,PHI13,2004-04-12,2004-10-03,81,80,3250092
2004,NL,PIT,PIT08,2004-04-05,2004-09-26,80,75,1583031
2004,NL,SDN,SAN02,2004-04-08,2004-09-30,81,81,3016752
2004,AL,SEA,SEA03,2004-04-06,2004-10-03,82,81,2940731
2004,NL,SFN,SFO03,2004-04-12,2004-09-26,82,81,3256854
2004,NL,SLN,STL09,2004-04-05,2004-10-03,81,81,3048427
2004,AL,TBA,STP01,2004-04-06,2004-09-30,78,77,1164911
2004,AL,TBA,TOK01,2004-03-30,2004-03-31,2,2,110000
2004,AL,TEX,ARL02,2004-04-09,2004-09-30,81,79,2513685
2004,AL,TOR,TOR02,2004-04-05,2004-10-03,81,81,1900041
2005,AL,LAA,ANA01,2005-04-05,2005-09-25,81,81,3404636
2005,NL,ARI,PHO01,2005-04-04,2005-09-25,81,81,2059331
2005,NL,ATL,ATL02,2005-04-08,2005-09-28,81,80,2521534
2005,AL,BAL,BAL12,2005-04-04,2005-09-29,81,81,2624804
2005,AL,BOS,BOS07,2005-04-11,2005-10-02,81,81,2847798
2005,AL,CHA,CHI12,2005-04-04,2005-09-25,81,81,2342834
2005,NL,CHN,CHI11,2005-04-08,2005-09-28,81,80,3100092
2005,NL,CIN,CIN09,2005-04-04,2005-09-25,82,81,1943166
2005,AL,CLE,CLE08,2005-04-11,2005-10-02,81,81,2014220
2005,NL,COL,DEN02,2005-04-04,2005-09-25,81,80,1914389
2005,AL,DET,DET05,2005-04-04,2005-09-29,81,80,2024505
2005,NL,FLO,MIA01,2005-04-05,2005-10-02,81,81,1852602
2005,NL,HOU,HOU03,2005-04-05,2005-10-02,81,81,2804760
2005,AL,KCA,KAN06,2005-04-11,2005-09-25,81,79,1371181
2005,NL,LAN,LOS03,2005-04-12,2005-09-29,81,81,3603680
2005,NL,MIL,MIL06,2005-04-11,2005-09-29,81,81,2211023
2005,AL,MIN,MIN03,2005-04-08,2005-10-02,81,81,2034243
2005,AL,NYA,NYC16,2005-04-03,2005-09-25,81,81,4090440
2005,NL,NYN,NYC17,2005-04-11,2005-10-02,81,80,2829930
2005,AL,OAK,OAK01,2005-04-11,2005-09-29,81,81,2108818
2005,NL,PHI,PHI13,2005-04-04,2005-09-28,81,80,2665291
2005,NL,PIT,PIT08,2005-04-04,2005-10-02,81,79,1817245
2005,NL,SDN,SAN02,2005-04-07,2005-10-02,81,81,2869787
2005,AL,SEA,SEA03,2005-04-04,2005-10-02,81,81,2724859
2005,NL,SFN,SFO03,2005-04-05,2005-10-02,81,81,3181020
2005,NL,SLN,STL09,2005-04-08,2005-10-02,81,81,3542271
2005,AL,TBA,STP01,2005-04-04,2005-10-02,81,81,1141915
2005,AL,TEX,ARL02,2005-04-11,2005-10-02,81,80,2525259
2005,AL,TOR,TOR02,2005-04-08,2005-10-02,81,81,2014995
2005,NL,WAS,WAS10,2005-04-14,2005-10-02,81,81,2730352
2006,AL,LAA,ANA01,2006-04-07,2006-10-01,81,81,3406790
2006,NL,ARI,PHO01,2006-04-11,2006-10-01,81,81,2091005
2006,NL,ATL,ATL02,2006-04-10,2006-10-01,81,80,2549524
2006,AL,BAL,BAL12,2006-04-03,2006-09-24,81,81,2153150
2006,AL,BOS,BOS07,2006-04-11,2006-10-01,81,81,2930768
2006,AL,CHA,CHI12,2006-04-02,2006-09-24,81,81,2957414
2006,NL,CHN,CHI11,2006-04-07,2006-10-01,81,80,3123215
2006,NL,CIN,CIN09,2006-04-03,2006-09-25,81,81,2134472
2006,AL,CLE,CLE08,2006-04-07,2006-10-01,81,81,1998070
2006,NL,COL,DEN02,2006-04-03,2006-09-28,81,81,2104560
2006,AL,DET,DET05,2006-04-10,2006-10-01,81,81,2595937
2006,NL,FLO,MIA01,2006-04-11,2006-10-01,81,81,1165120
2006,NL,HOU,HOU03,2006-04-03,2006-09-24,81,81,3022763
2006,AL,KCA,KAN06,2006-04-03,2006-09-24,81,80,1372684
2006,NL,LAN,LOS03,2006-04-03,2006-09-24,81,81,3758421
2006,NL,MIL,MIL06,2006-04-03,2006-09-24,81,81,2335643
2006,AL,MIN,MIN03,2006-04-11,2006-10-01,81,81,2285018
2006,AL,NYA,NYC16,2006-04-11,2006-10-01,81,81,4247980
2006,NL,NYN,NYC17,2006-04-03,2006-09-25,81,78,3372045
2006,AL,OAK,OAK01,2006-04-03,2006-09-24,81,81,1976625
2006,NL,PHI,PHI13,2006-04-03,2006-09-25,81,79,2701815
2006,NL,PIT,PIT08,2006-04-10,2006-10-01,81,80,1861549
2006,NL,SDN,SAN02,2006-04-03,2006-09-24,81,81,2659732
2006,AL,SEA,SEA03,2006-04-03,2006-10-01,81,81,2480717
2006,NL,SFN,SFO03,2006-04-06,2006-10-01,81,81,3130304
2006,NL,SLN,STL10,2006-04-10,2006-10-01,80,80,3407104
2006,AL,TBA,STP01,2006-04-10,2006-09-25,81,81,1369031
2006,AL,TEX,ARL02,2006-04-03,2006-09-24,81,81,2388757
2006,AL,TOR,TOR02,2006-04-04,2006-09-25,81,81,2302182
2006,NL,WAS,WAS10,2006-04-11,2006-10-01,81,81,2153080
2007,AL,LAA,ANA01,2007-04-02,2007-09-23,81,81,3365632
2007,NL,ARI,PHO01,2007-04-09,2007-09-23,81,81,2316507
2007,NL,ATL,ATL02,2007-04-06,2007-09-23,81,81,2745303
2007,AL,BAL,BAL12,2007-04-09,2007-09-30,81,80,2172487
2007,AL,BOS,BOS07,2007-04-10,2007-09-30,81,81,2970755
2007,AL,CHA,CHI12,2007-04-02,2007-09-30,81,81,2684395
2007,NL,CHN,CHI11,2007-04-09,2007-09-23,81,81,3252462
2007,NL,CIN,CIN09,2007-04-02,2007-09-30,81,81,2058593
2007,AL,CLE,CLE08,2007-04-13,2007-09-23,77,77,2223415
2007,AL,CLE,MIL06,2007-04-10,2007-04-12,3,3,52496
2007,NL,COL,DEN02,2007-04-02,2007-10-01,82,82,2376250
2007,AL,DET,DET05,2007-04-02,2007-09-26,81,81,3047124
2007,NL,FLO,MIA01,2007-04-06,2007-09-27,81,81,1370511
2007,NL,HOU,HOU03,2007-04-02,2007-09-30,81,81,3020405
